formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C24H38O5	[M + H]+	C24H39O5+	Polyketides	0.477	Sesquiterpenoids	0.126	Dibenzylbutane lignans	0.017	Benzenoids	0.800	Benzene and substituted derivatives	0.692	Benzoic acids and derivatives	0.771	Benzoic acid esters	0.686	Benzoic acid esters	0.686	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	407.279	1204	20.067	857351231593943434	857336477203584488	857336477203584487	24170	
1	C15H32N2O	[M + H]+	C15H33N2O+	Fatty acids	0.878	Fatty amides	0.535	Primary amides	0.226	Organic acids and derivatives	0.934	Organic carbonic acids and derivatives	0.723	Ureas	0.633			Ureas	0.633	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	257.259	1208	20.134	857351224996303230	857336477249721836	857336477249721835	24222	
1	C2H4OS	[M + K]+	C2H4KOS+	Fatty acids	0.945	Fatty acyls	0.629	Oxygenated hydrocarbons	0.045	Organosulfur compounds	0.989							Organosulfur compounds	0.989	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	114.961	1213	20.210	857351231518445952	857336477300053488	857336477300053487	24318	
1	C18H39O3PS	[M + H]+	C18H40O3PS+	Fatty acids	0.468	Monoterpenoids	0.022	Glycerophosphates	0.026	Organic acids and derivatives	0.945	Organic dithiophosphoric acids and derivatives	0.724	Dithiophosphate O-esters	0.715	Phosphorodithioic acid O,O-diesters	0.708	Phosphorodithioic acid O,O-diesters	0.708	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic thiophosphoric acids and derivatives; Thiophosphoric acid esters; Organic dithiophosphoric acids and derivatives; Hydrocarbon derivatives; Dithiophosphate O-esters; Organic oxygen compounds; Phosphorodithioic acid O,O-diesters; Chemical entities	367.243	1213	20.210	857351224492986740	857336477350385140	857336477346190835	24320	
1	C22H47NOS	[M + K]+	C22H47KNOS+	Fatty acids	0.994	Fatty amides	0.962	Primary amides	0.676	Organosulfur compounds	0.975	Sulfenyl compounds	0.737					Sulfenyl compounds	0.737	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	412.301	1213	20.212	857351224249717098	857336477396522488	857336477396522487	24338	
1	C13H24O3	[M + H]+	C13H25O3+	Fatty acids	0.973	Fatty esters	0.627	Wax monoesters	0.419	Lipids and lipid-like molecules	0.774	Fatty Acyls	0.781	Fatty acid esters	0.560			Fatty acid esters	0.560	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	229.180	1213	20.220	857351432605965364	857336477442659836	857336477442659835	24398	
1	C28H47NO5	[M + H]+	C28H48NO5+	Fatty acids	0.953	Spingolipids	0.123	Fatty acyl carnitines	0.153	Organic acids and derivatives	0.981	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.671	Amino acids and derivatives	0.670	Alpha amino acids and derivatives	0.559	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.353	1214	20.226	857351465581584679	857336477492991488	857336477492991487	24356	
1	C21H44O4	[M + H]+	C21H45O4+	Fatty acids	1.000	Glycerolipids	0.951	Fatty alcohols	0.906	Lipids and lipid-like molecules	0.898	Fatty Acyls	0.894	Fatty acid esters	0.694			Fatty acid esters	0.694	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	361.331	1214	20.227	857351458879086096	857336477539128836	857336477534934531	24381	
1	C21H48FN5O	[M + H]+	C21H49FN5O+	Alkaloids	0.472	Histidine alkaloids	0.174	Imidazole alkaloids	0.172	Organoheterocyclic compounds	0.853	Azoles	0.867					Azoles	0.867	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organofluorides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	406.389	1214	20.227	857351477258527231	857336477585266184	857336477585266183	24386	
1	C21H26O3	[M + H]+	C21H27O3+	Polyketides	0.834	Phloroglucinols	0.880	Acyl phloroglucinols	0.824	Benzenoids	1.000	Benzene and substituted derivatives	1.000	Benzophenones	0.998			Benzophenones	0.998	Organic compounds; Ketones; Benzophenones; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Phenylketones; Aryl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	327.195	1225	20.424	857351474507063797	857336477639792140	857336477639792139	24591	
1	C36H75N	[M + H]+	C36H76N+	Alkaloids	0.705	Ornithine alkaloids	0.109	Polyamines	0.144	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Aminoxides	0.159	Long-chain alkyl amine oxides	0.527	Long-chain alkyl amine oxides	0.527	Organic compounds; Organonitrogen compounds; Quaternary ammonium salts; Amines; Organic cations; Organic salts; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	522.597	1229	20.476	857351573031266048	857336477690123792	857336477690123791	24641	
1	C22H34O4	[M + H]+	C22H35O4+	Polyketides	0.284	Sesquiterpenoids	0.074	Simple phenolic acids	0.025	Benzenoids	0.990	Benzene and substituted derivatives	0.970	Benzoic acids and derivatives	0.983	Benzoic acid esters	0.954	Benzoic acid esters	0.954	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	363.253	1229	20.492	857351578362226709	857336477761426964	857336477761426963	24647	
1	C24H37NO7	[M + H]+	C24H38NO7+	Alkaloids	0.527	Tyrosine alkaloids	0.280	Open-chain polyketides	0.035	Benzenoids	0.647	Benzene and substituted derivatives	0.513					Benzene and substituted derivatives	0.513	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	452.264	1232	20.531	857351572649584363	857336477815952920	857336477815952919	24666	
1	C25H32N2O4	[M + H]+	C25H33N2O4+	Alkaloids	0.418	Pseudoalkaloids (transamidation)	0.138	Piperidine alkaloids	0.032	Organic acids and derivatives	0.963	Carboxylic acids and derivatives	0.954	Amino acids, peptides, and analogues	0.648	Amino acids and derivatives	0.649	Alpha amino acids and derivatives	0.590	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	425.245	1246	20.760	857351572754441973	857336477862090268	857336477862090267	24830	
1	C21H28N2O2	[M + H]+	C21H29N2O2+	Alkaloids	0.894	Tryptophan alkaloids	0.577	Carboline alkaloids	0.120	Benzenoids	0.934							Benzenoids	0.934	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.222	1251	20.854	857351592950019252	857336477912421920	857336477912421919	24898	
1	C18H36N2S4	[M + H]+	C18H37N2S4+	Fatty acids	0.157	Fatty amides	0.022	Primary amides	0.022	Organic acids and derivatives	0.505	Dithiocarbamic acids and derivatives	0.887	Dithiocarbamic acid esters	0.887			Dithiocarbamic acid esters	0.887	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic disulfides; Sulfenyl compounds; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	409.183	1251	20.854	857351583529609876	857336477966947876	857336477966947875	24899	
1	C19H39NO	[M + H]+	C19H40NO+	Fatty acids	0.998	Fatty amides	0.996	Primary amides	0.805	Lipids and lipid-like molecules	0.796	Fatty Acyls	0.788	Fatty amides	0.813	N-acyl amines	0.644	N-acyl amines	0.644	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.311	1253	20.886	857351579524048935	857336478013085224	857336478013085223	24916	
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.785	Cyclic polyketides	0.809	Phthalide derivatives	0.679	Organoheterocyclic compounds	0.944	Benzofurans	0.923	Benzofuranones	0.956	Phthalic anhydrides	0.967	Phthalic anhydrides	0.967	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	1253	20.890	857351583034681987	857336478067611180	857336478067611179	24930	
1	C22H34O4	[M + H]+	C22H35O4+	Shikimates and Phenylpropanoids	0.299	Phenolic acids (C6-C1)	0.242	Simple phenolic acids	0.218	Benzenoids	1.000	Benzene and substituted derivatives	0.998	Benzoic acids and derivatives	0.998	Benzoic acid esters	0.984	Benzoic acid esters	0.984	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	363.253	1254	20.899	857351598209676988	857336478159885876	857336478159885875	24926	
1	C38H79N	[M + H]+	C38H80N+	Fatty acids	0.692	Ornithine alkaloids	0.121	Polyamines	0.206	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Aminoxides	0.203	Long-chain alkyl amine oxides	0.573	Long-chain alkyl amine oxides	0.573	Organic compounds; Organonitrogen compounds; Quaternary ammonium salts; Amines; Organic cations; Organic salts; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Organic nitrogen compounds; Chemical entities	550.629	1259	20.976	857351591221964933	857336478222800440	857336478218606135	24982	
1	C18H37NO	[M + H]+	C18H38NO+	Fatty acids	0.967	Spingolipids	0.810	Sphingoid bases	0.974	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.997	Alkanolamines	0.956	1,2-aminoalcohols	0.946	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; 1,2-aminoalcohols; Dialkylamines; Amines; Primary amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.295	1271	21.192	857351588655050337	857336478268937788	857336478268937787	25178	
1	C20H41NO	[M + H]+	C20H42NO+	Fatty acids	1.000	Fatty amides	0.999	N-acyl amines	0.660	Lipids and lipid-like molecules	0.968	Fatty Acyls	0.974	Fatty amides	0.972	N-acyl amines	0.964	N-acyl amines	0.964	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.326	1275	21.249	857351596829750678	857336478323463744	857336478323463743	25214	
1	C20H42O3	[M + H]+	C20H43O3+	Fatty acids	0.999	Glycerolipids	0.917	Monoacylglycerols	0.498	Lipids and lipid-like molecules	0.681	Glycerolipids	0.596					Glycerolipids	0.596	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Carboxylic acid esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	331.321	1282	21.367	857351608573805085	857336478373795396	857336478369601091	25316	
1	C24H38O4	[M + H]+	C24H39O4+	Shikimates and Phenylpropanoids	0.264	Phenolic acids (C6-C1)	0.126	Simple phenolic acids	0.071	Benzenoids	0.999	Benzene and substituted derivatives	0.995	Benzoic acids and derivatives	0.997	Benzoic acid esters	0.988	Benzoic acid esters	0.988	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	391.284	1289	21.484	857351608418615827	857336478419932744	857336478415738439	25414	
1	C22H43NO	[M + H]+	C22H44NO+	Fatty acids	0.999	Fatty amides	0.998	Primary amides	0.988	Lipids and lipid-like molecules	0.888	Fatty Acyls	0.873	Fatty amides	0.893	N-acyl amines	0.598	N-acyl amines	0.598	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	338.342	1292	21.532	857351608661885496	857336478474458700	857336478474458699	25457	
